-0,-26.43612012
0.833333,-26.06006683
1.666667,-25.80322011
2.5,-25.54637438
3.333333,-25.28952866
4.166667,-25.03268294
5,-24.77583722
5.833333,-24.5189915
6.666667,-24.26214528
7.5,-24.00529756
8.333333,-23.74845183
9.166667,-23.49160611
10,-23.23475939
10.833334,-22.97791367
11.666666,-22.72106795
12.5,-22.3905953
13.333334,-21.98649463
14.166666,-21.58239343
15,-21.1782933
15.833334,-20.77419369
16.666666,-20.37009303
17.5,-19.96599236
18.333334,-19.56189275
19.166666,-19.15779209
20,-18.75369142
22.375,-18.34959128
24.75,-17.94549062
27.125,-17.54138995
29.5,-17.13728981
31.875,-16.73318915
34.25,-16.32908848
36.625,-15.92498834
39,-15.52088874
40.432434,-15.11678807
41.864868,-14.7126874
43.297295,-14.3085878
44.729729,-13.90448713
46.162163,-13.50038647
47.594597,-13.09628633
49.027027,-12.69218566
50.459461,-12.288085
51.891891,-12.02568766
53.324322,-11.90499412
54.756756,-11.78430107
56.18919,-11.66360653
57.62162,-11.54291249
59.054054,-11.42221945
60.486488,-11.30152491
61.918915,-11.18083087
63.351349,-11.06013782
64.783783,-10.93944328
66.216217,-10.81874924
67.648651,-10.6980562
69.081085,-10.57736166
70.513519,-10.45666762
71.945946,-10.33597357
73.37838,-10.21527903
74.810806,-10.09458599
76.24324,-9.973892449
77.675674,-9.853198507
79.108109,-9.732504765
80.540543,-9.611810624
81.972969,-9.491116483
83.405411,-9.370422341
84.837837,-9.249728599
86.270264,-9.11784289
87.702705,-8.974764812
89.135132,-8.831687085
90.567566,-8.688609007
92,-8.54553093
93.208328,-8.402453602
94.416664,-8.259375525
95.625,-8.116297447
96.833336,-7.973219769
98.041672,-7.830141642
99.25,-7.687063515
100.45834,-7.543985438
101.66666,-7.40090776
102.87499,-7.257830082
104.08334,-7.114752354
105.29166,-6.971674627
106.50001,-6.828596549
107.70834,-6.685518472
108.91666,-6.542440395
110.12501,-6.399362317
111.33334,-6.25628424
112.54166,-6.113206512
113.75001,-5.970128785
114.95834,-5.827050707
116.16666,-5.68397283
117.37501,-5.540894952
118.58334,-5.397816875
119.79166,-5.254738947
121,-5.11166122
124.80769,-4.968583342
128.61539,-4.825505465
132.42308,-4.682427587
136.23077,-4.53934951
140.03847,-4.396271432
143.84616,-4.253193705
147.65384,-4.110115977
151.46155,-3.9670379
155.26923,-3.776885915
159.07692,-3.539660023
162.88461,-3.302434131
166.69231,-3.065208238
170.5,-2.827982346
174.30769,-2.590756454
178.11539,-2.353530562
181.92308,-2.11630467
185.73077,-1.956073113
189.53847,-1.872835991
193.34616,-1.789598869
197.15384,-1.706361647
200.96155,-1.623124525
204.76923,-1.539887404
208.57692,-1.456650182
212.38461,-1.37341306
216.19232,-1.290175938
220,-1.206938716
222.57143,-1.123701595
225.14285,-1.040464473
227.71428,-0.9572273009
230.28572,-0.8739901291
232.85713,-0.7907529573
235.42857,-0.7075158354
238.00002,-0.6242786636
240.57143,-0.5410414918
243.14287,-0.45780437
245.71428,-0.3745671982
248.28572,-0.2913300264
250.85713,-0.2080929045
253.42857,-0.1248557327
256,-0.04161856093
260.66666,0
